ResourceARN,Region,TaggingMethod,TagsApplied,Status
arn:aws:ec2:us-east-1:054337747310:image/ami-0b7e1a30a50d7b005,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-011211bf8f503312e,us-east-1,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-09000255a73b4b7ca,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-06a5273d0e4776726,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0a2237dc840265635,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0d53726d470e06fd1,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-09bc3f9be8c29e238,us-east-1,resourcegroupstaggingapi,{'Application': 'vuln'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-07cb1da67fe5499f9,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:054337747310:image/ami-0a67ab4b9ea54028d,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-01225473359e1f494,us-east-1,resourcegroupstaggingapi,"{'Application': 'bec', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-09e94fe3e0c0e2fe8,us-east-1,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0987d9028f6698cd3,us-east-1,resourcegroupstaggingapi,"{'Application': 'bec', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-02c607e7cd299ebd5,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-07b7075884ba4204d,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-05bf68a5bdd53138e,us-east-1,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-05d372fcd0d55c177,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-008323168bd0fe9ac,us-east-1,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-07b183d8f01840feb,us-east-1,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-029aa9e16c37ff230,us-east-1,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0606be0a95a6d5d7d,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0a098601f708f1063,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0e15c73112b9e8dcf,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-054fb847ff53d7aee,us-east-1,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-07becc3f8053dd17f,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'bec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-01d86a6ea386fa2f9,us-east-1,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0d1b49487d2845345,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-02ea77c13ae19c4b3,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:054337747310:image/ami-0e0ed3e5704ef5979,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:054337747310:image/ami-0a9759dce19b5bce6,us-east-1,resourcegroupstaggingapi,{'Application': 'vuln'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-085829396c5a56eb7,us-east-1,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0610723eba8e41ed7,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-028f7b5bb168a8615,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-04056eb8389b54877,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0e1fc87767f3d74be,us-east-1,resourcegroupstaggingapi,{'Application': 'vuln'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-01b6f5bf7f72d8158,us-east-1,resourcegroupstaggingapi,"{'Application': 'bec', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-07c277465c82736a5,us-east-1,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-04b9e952cbecdf170,us-east-1,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'bec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-05e86c4f86ae7bd07,us-east-1,resourcegroupstaggingapi,"{'Application': 'bec', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-060b6134e1cdeb397,us-east-1,resourcegroupstaggingapi,{'Application': 'vuln'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-01937ba6d6d7b9857,us-east-1,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-02eaa3aaab0eca618,us-east-1,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0fc55756fe418ddc4,us-east-1,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-062e448e65edceced,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0e03dec5bb02ea60e,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ai'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0b475a8a1a0d52b41,us-east-1,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-031521198fbab97db,us-east-1,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0bb05b23cbc97db04,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'stage', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0d27289850add9fe2,us-east-1,resourcegroupstaggingapi,"{'Application': 'bec', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0ef21af9fa0e0a5a6,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:054337747310:image/ami-00950e7d8f8f9310e,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'stage', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-04a8caf1d17c90d43,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-07431c9214ea1435e,us-east-1,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-06b0c8462f7e7935a,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0f02c3cc8453f93d4,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-08e62ececa9e1e0b8,us-east-1,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-015e6d974829da4db,us-east-1,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-085c6986780506394,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-07c02362de3d17b7f,us-east-1,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-081dea41e332ee696,us-east-1,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0417867ee035af74e,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0dddb0130e4b401f3,us-east-1,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0952a1adf7dd98651,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:054337747310:image/ami-07933ab208ea99459,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-06f5b40efaaa03ece,us-east-1,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0fb242d1e1240c6d7,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-00fa8c31e8a3d06c9,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ai'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0db7a0810405cad9b,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-02ec1020875e95ed4,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:054337747310:image/ami-067325fdb899ebeb7,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-007be6964c9e6523f,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'stage', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0d08418ea6b2a6414,us-east-1,resourcegroupstaggingapi,"{'Application': 'bec', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0c98a08bde4dd9c7d,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0c0493840a8d40256,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-0d74b7c8c18fe3167,us-east-1,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-1:054337747310:image/ami-031903cb493459358,us-east-1,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ai'}",DRY-RUN
arn:aws:dynamodb:us-east-2:054337747310:table/osa-prediction-lambda-s3-state-locks,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:customer-gateway/cgw-0e7edc8a402758736,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:customer-gateway/cgw-03109a70047675fac,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:customer-gateway/cgw-001dddabf0e451cd7,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:customer-gateway/cgw-0a6f7cc8b72c21f8b,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:customer-gateway/cgw-0e6bdb938bbbce55b,us-east-2,resourcegroupstaggingapi,{'Project': 'Vivaquant'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:dhcp-options/dopt-9a95d5f2,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:dhcp-options/dopt-005edd03c7fe72942,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:elastic-ip/eipalloc-02e831fc30bffd985,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:elastic-ip/eipalloc-0820c111deb703e64,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:elastic-ip/eipalloc-0afd234ff9ed11333,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:elastic-ip/eipalloc-0de3d564f9db68d6a,us-east-2,resourcegroupstaggingapi,{'Application': 'vpn-client'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:elastic-ip/eipalloc-0caa34f97948354bd,us-east-2,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:elastic-ip/eipalloc-027787b056997971b,us-east-2,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-07a225efc45bdff0c,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ai'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0ba92dc756ffa7a3d,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0fe47cf936b14fc76,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0dae40e0d3c582de7,us-east-2,resourcegroupstaggingapi,{'Application': 'vuln'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0984d1781dc0d2166,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-005fb16ce7287d407,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0b157b2fe4cd54e37,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0cfdfbf21cc60ec8e,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-000779828da3ed392,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0472e33ec96655062,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0f6579aa7a2f9b377,us-east-2,resourcegroupstaggingapi,{'Application': 'vuln'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0da9c8bbcddda4c00,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:image/ami-07639f392b6909c77,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:image/ami-078fb874adfd8fd1f,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ai'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0af1fc016be6aece6,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-04dbf6e9d57e9a993,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'stage', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-009e12aa63698914c,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-070ae094809aba149,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-05c2750f1089bfa4c,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ai'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0f6f48a3546048461,us-east-2,resourcegroupstaggingapi,{'Application': 'vuln'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-03d4a4f574b604f4e,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ai'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-061f1e54751267dc8,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0c862f2982be9182d,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0c8e965c8a4526e1d,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0a8820d8d78eb0795,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:image/ami-049cc295a039ea5f4,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0fc10cbbc6451b60d,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'stage', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-076d2a11f0481c70f,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0b4862bce1a31c6c1,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0d0c8822844d32f7e,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-02cc7703a86739048,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0c156ef9caa73c4ea,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-02751d36baba60de1,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0d3a158986eec13bd,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'stage', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0396a6ff3f4529be0,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-037ee20b094b614c2,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0fa3cd06e0f854409,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0478c40e397970a44,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0a96e7d3161462ad9,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0a16ed1601e175b4f,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0f6e8f8dcaf7db20a,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0be7aae22620bd064,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0618218627ccf073d,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-02d82ddb0c3a798db,us-east-2,resourcegroupstaggingapi,{'Application': 'vuln'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0ee48ff7407ea666f,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ai'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-04c0b1791238ca754,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-09a3cda3b073cff70,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:image/ami-0b98de4dc3d628b78,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-09598a307ba361152,us-east-2,resourcegroupstaggingapi,"{'Application': 'bec', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-013cc039edc5c8165,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0ac2cd711e89c4b2c,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-090b18fb96125ce07,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-075edab307e2cf4f9,us-east-2,resourcegroupstaggingapi,{'Application': 'vuln'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0110cff60fce94d1c,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-06130e97e93c1c5ae,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-033bf792a9029ceac,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-00f8125dff3df91eb,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0cac5c7b0c0d63a3a,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ai'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-057f01ee75c7c6a3b,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0960a4c1bf6e9f674,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:image/ami-0ee58dc544a787929,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-08c2d21b83d8e9838,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0a67d784b25ea76db,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-03bc8caadb7ebf873,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:image/ami-0253b7c7f29549959,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
